v_x_inducing_points,v_y_inducing_points,omega_inducing_points
-0.0026946176946864376,0.002623538214164698,-0.20040518678500177
-0.009956326447826954,-0.008987660988434405,-0.2209144732619223
-0.007563646593425751,-0.018823378614614507,-0.15976510636122604
-0.008592544823226385,-0.035603143919007874,-0.0033227093316846043
-0.007448556134906053,-0.036038277548241716,-0.1210031388557909
-0.006028328335879973,-0.034076968976486974,0.09921685062338971
-0.004970995098493039,-0.02480324416351911,0.20927689530138488
-0.011576462525665316,-0.011688583979097642,0.5131516852265595
-0.00934098063034416,0.01976812719514908,0.23075456062076066
-0.01165739457197505,0.03258627022008434,0.1203404600346836
-0.014158283931047596,0.06250465480698862,0.05575471716285113
-0.01195483738659003,0.06492873146204685,-0.10048373955056263
-0.01158034924008322,0.07571648185813404,-0.11398606157360099
-0.01031285828070031,0.07699038453828434,-0.1350566273451711
-0.009084234373745306,0.08247559303456191,-0.13636821758217865
-0.007713455709030658,0.07799788374557927,-0.11069358530281372
-0.005192407540278306,0.0880741897718527,-0.04885889179318338
-0.0026395579975280145,0.06884223680770368,0.0056241927010532555
0.0007162705737814195,0.08937265943242918,0.03484459818334953
0.0023253764086240496,0.05118939530364587,0.030456291815535615
0.004185920704141874,0.06575730980301096,0.030063805689573054
0.007023355453939439,0.06886006609832539,0.018483579472065303
0.0046324180865888786,0.02348876173226714,-0.0034975079060681384
0.009069238786072046,0.06089458506483653,-0.005505864802235299
0.0039543574960263506,0.008430175500260064,-0.0029227268556710883
0.013934273623771748,0.07056234142370571,-0.04328753150641873
0.011449430209042863,0.03074004145431676,-0.13052936442927854
0.014787819678918264,0.04732603928085158,-0.11482560203754522
0.011736961822185876,0.024595778773192925,-0.08403995714171995
0.011012698333581842,0.022658584502584442,0.0011506106742685178
0.008436956844035916,0.02178094947424579,0.07150200040272699
0.006178067427644731,0.020930651824072714,0.1605294405594718
0.004306833558643432,0.028082321852777647,0.1458219622482796
0.003447365706076739,0.029526268058317835,0.07624689028501747
0.0028847450402927975,0.027859164182443514,-0.06712523906045033
0.0017392648384029895,0.02381238319184005,-0.22166985215404578
-0.0006194312912484378,0.010149553107978368,-0.2770437503064455
-0.0028485415555801756,-0.005556239488326588,-0.2836258339606113
-0.004082409442793447,-0.021754429831379,-0.20353790851475687
-0.00503656069460768,-0.03557497423664083,-0.0918753495446609
-0.004525060520946241,-0.035342313392805955,0.04304553692327202
-0.005602161143484899,-0.030320609684266354,0.21060726228064652
-0.0075710444220583725,-0.014286657341413867,0.3341460495290981
-0.011183635590600009,0.008294403201659084,0.3741331110240344
-0.011573376062167401,0.030102810226144926,0.27554764568084417
-0.010103209790276884,0.04727529300214242,0.1475815397238515
-0.008779379643852574,0.05783292163896526,0.08652492103234172
-0.010263376924191964,0.0650694380947022,0.0947267765010516
-0.012178840640891976,0.06860730103670731,0.04141668608689174
-0.01190396995093639,0.07264844218180319,-0.004493033692592712
-0.00949420142742356,0.07582509946104844,0.004592945270179671
-0.0061855729968428195,0.07723388989267714,0.02739550276703655
-0.00223800595791214,0.07609650798718484,0.033689899975482746
0.0023463736686184806,0.06756507626050207,-0.028600650051822475
0.003739273219760498,0.060899345559219026,-0.039561506395162885
0.002124462406959793,0.054351955355210785,0.024480517727422265
0.0007889106889139748,0.04830995322068258,0.0739054259458899
-0.0008415257573102063,0.04876199081219861,0.10249344463712998
-0.0007094441412926906,0.03375863120104375,0.0691401876352575
-0.002497797376130041,0.03569753547103029,0.08860549284718693
-0.0042937746168748596,0.039454042899996815,0.10752302529461404
-0.008107106338320598,0.04678079901951338,0.10562288793686776
-0.010850166885966206,0.04953169997936185,0.05915642813321382
-0.008972766674480246,0.06465795516204054,0.019440729900553372
-0.006939803451845728,0.06619317138874012,0.06459376576108995
-0.0032971612667834637,0.01887582755961892,0.0670402933754332
-0.006824948214017417,0.05330898796720747,0.10425519516978726
-0.0014884964484981435,0.042465780859481356,0.04880567913687378
0.0012943417110115268,0.043354389024689896,0.01660095006896027
0.0018527771550511806,0.041393246501648426,0.03983380853673005
0.002205297765615096,0.040508431539492386,0.061881263513580725
