d_mes_v_x,d_mes_v_y,d_mes_mega
0.010319900566925388,0.07868295659041395,-0.012098506940932174
0.009002666738529862,0.07202659704720549,-0.061800373295806676
0.006724406458093803,0.06254775979933488,-0.07270212822335831
0.0036606904448437567,0.05126018547353464,-0.009631498041002107
-0.0036294902344253515,0.05227493498538299,0.19380694590320546
-0.008463216262269757,0.05968971934078137,0.164992698710543
-0.010070158660714132,0.07187858327111185,0.058779287406254266
-0.012101101879909995,0.07992181846459169,-0.06292568367727569
-0.01145471906234384,0.08447030006789788,-0.02755497461322788
-0.011832740272816479,0.08423328101522637,-0.0018817988798821017
-0.01201074636999646,0.08386914177361847,-0.023935265558463023
-0.009315792645777948,0.08174471477937453,0.02691453409209904
-0.006544419810653814,0.07947559061712751,0.04855086035019658
-0.0032959601874862944,0.07686286489509511,0.06367736686129971
0.00012656361049395628,0.07342076162045987,0.05511140600396147
0.002928878196667899,0.07063822536819767,0.055047572125076355
0.0056829276514333525,0.06683135365131475,0.05047685976096358
0.008948972328171247,0.06206782269158751,0.019301202727972422
0.01186661308940283,0.05696012969231701,-0.008446234670557995
0.014535572342637908,0.049661519395892806,-0.04149804631515802
0.01668237981136842,0.041082371299492444,-0.07992198372311166
0.01698485431290417,0.03170535574653262,-0.09553435793496695
0.015142978954223035,0.021535930738424455,-0.09176778326541701
0.012447577469898323,0.016334840850187583,-0.01693967781742106
0.009721695666000646,0.012945792155108975,0.06887826065888915
0.007524972339592043,0.010510578861580815,0.01564125524466136
0.00545314393495485,0.007577343833521655,-0.10617862989650056
0.0026264170628124053,-0.0030590443485913454,-0.19319873234260387
-0.0004959538653824306,-0.017903348453749805,-0.21281254420152534
-0.0027720778892012833,-0.03216206520396926,-0.1590568302059232
-0.003402257447533405,-0.03433536573546378,0.02154646339897104
-0.005089380597961223,-0.02695899018991709,0.21832846854090082
-0.00888795749687779,-0.0027458507668194744,0.34229375483497004
-0.011577277711555027,0.023936346170953273,0.32576604423864375
-0.010897424646706753,0.04604377921760454,0.19392528570052042
-0.011686266338480411,0.062422607182981524,0.15839994464513735
-0.014082726743988645,0.07093139358687034,0.0645031754873574
-0.013629423609993481,0.0769210591790029,-0.03733528262138602
-0.009523555330495079,0.0807999754405469,0.0015127161982166626
-0.005629024732943126,0.0810184235609709,0.04694019918048352
-0.003695308424699794,0.08068700906958337,0.046010069769951326
-0.0009689558293277389,0.07940951602012082,0.052138361503091556
0.0016913029776537917,0.07808252210257717,0.05910554223445873
0.005416431034518773,0.07459901546686823,0.035444085942462095
0.009812509560762395,0.0686205633958746,-0.023255323221126556
0.012857006422994047,0.06112910783131435,-0.06214735115989001
0.015021209609797387,0.05163040370632951,-0.06750399195409917
0.016564783048815784,0.04153404276267168,-0.05602501436570073
0.016899791879031276,0.03262037658765863,-0.043722698419126016
0.01639623446552102,0.02537205312703275,-0.03457967557874975
0.01592455666915954,0.01950469041754765,-0.02721647663561752
0.015474140674548206,0.014822226016932331,-0.02034890931595662
0.01423096127305995,0.017656318715674423,0.0914631427034944
0.014097854249240378,0.013395683054648166,0.05126666202302979
0.014264879552449934,0.012102697518072653,-0.15347290876342118
0.012585065929252029,0.003989855821924658,-0.1741325063485309
0.010259140692661511,-0.010124796798648639,-0.0780988537037336
0.007873348321946395,-0.019558909021474245,-0.031556381458899156
0.005643340782024598,-0.019313871062274092,0.032044406178027535
0.0033704079165223916,-0.015197354715721242,0.09328472400366794
0.00047017663402842535,-0.0001829616514572815,0.18647463882071152
-0.0017011564065640122,0.010040262731023365,0.11826878142793879
-0.0033620613338906993,0.014270342083057726,-0.165753928645138
-0.007179675131551884,0.0009704300510719806,-0.34136527473744904
-0.010858947522237664,-0.027744818581662327,-0.29023956001335494
-0.011333671018599438,-0.05189635635584562,-0.13466389503479245
-0.008767222729962103,-0.052846897151510946,0.14591944874978557
-0.009219843279380371,-0.03457305222088296,0.44226657923275847
-0.014898479509375617,0.006660919809000937,0.4577236090415884
-0.017640861125024394,0.05086962017715087,0.16904448155756369
-0.01608126702490427,0.0767662283594561,-0.07102043909560485
-0.01371573185140064,0.08648435588342221,-0.14693803689879556
-0.0117508822508397,0.08838438981699423,-0.16250654786474086
-0.009829318468465832,0.08829488903689472,-0.1474217252324284
-0.007110351062235766,0.08724714083486187,-0.07641468595898414
-0.003793540559630014,0.08513110190625733,0.000239594850630704
-0.000560663603596993,0.08256520694160172,0.038164516694198604
0.002456024853652228,0.08024227042150706,0.04731577074734648
0.005885914206523355,0.07723378245702826,0.04049083097980688
0.00925761422166176,0.07320668601397366,0.01857058593139793
0.012230621705876923,0.06785891919182757,-0.006166195949080189
0.01491746134223191,0.060050330844242425,-0.039938638485670364
0.01700392357127046,0.043029014710577726,-0.18851865832775927
0.015599024797929836,0.037012996025470625,-0.11478922204451125
0.01279136428615469,0.019172607932288283,0.01005015223545623
0.009626480848768666,0.021652087628525284,0.10210313572842103
0.006382997716189005,0.025114245061680075,0.18611373095098188
0.004763798525406818,0.031229127388160187,0.07478329156766679
0.0034535716487216848,0.027913464639154725,-0.14950839746878752
0.0003088922720865836,0.011917955422996424,-0.32940252099231226
-0.00330843356665655,-0.014562143572371754,-0.3133190141662754
-0.0047746684824610496,-0.038198720187364754,-0.16016209528080266
-0.004589210302338404,-0.04370573856032058,0.06991086197140256
-0.006558739160067759,-0.031446491122237595,0.3027410277709074
-0.011259397380762697,-0.0006932795926626002,0.42215891158897945
-0.013398638716315914,0.033639605220876174,0.31978232022370545
-0.01106307239609862,0.05710682490223832,0.14328458985346312
-0.010266508913144935,0.07000643921353246,0.09847916347153299
-0.013021203503744999,0.07569167860313482,0.06330917254629481
-0.013184369968230386,0.07942526189257633,-0.011366362590396417
-0.010119579295419422,0.08180536479643966,-0.0017520792411603037
-0.0062582483294803815,0.08227792847553164,0.028252687576942086
-0.0017669730083411592,0.07965986389635385,0.03269719486772463
0.003351548355409151,0.07084833000327201,-0.04978015642685729
0.003935257884990108,0.06582334114368282,-0.03618109337149367
0.0011378810724045146,0.0588809275160649,0.07165146824821222
-0.0011670885921349992,0.055234083130446726,0.11989258780174046
-0.0037426260788801322,0.057041893076379836,0.13783744989661129
-0.009147214694909075,0.06334674774448552,0.15901005465454687
-0.013131655672908964,0.06882592952717081,0.07531641041069098
-0.011950512697990093,0.07313294825139882,0.06322717467067046
-0.011242919355445934,0.0751950810880587,0.08032968790683268
-0.010294914646160294,0.07355370858753149,0.07396183423586847
-0.006142987068780956,0.06892015446685214,0.052985642673525485
-0.004834607297294825,0.06745135897507966,0.09307636418214726
-0.003528728905493595,0.06514994660509338,0.12363970184873899
-0.0005884394136352724,0.06396324037709888,0.107652471961965
0.002359024485105594,0.06335818439028844,0.08946671595949585
0.0038243845922462452,0.064831992105649,0.10960388787330441
0.005479546990457468,0.06594716627749839,0.11745162487794983
0.00809444077303393,0.06763167647157847,0.10037138086830126
0.010564645504549726,0.06938408727475642,0.08384639019895163
0.011457957551887242,0.07029127635701517,0.06391590147666595
0.013811881680320673,0.05665322458471765,-0.15832482168357642
0.011632257961858829,0.03586313914697925,-0.4618817121191059
0.005025791340072264,0.008267737958849566,-0.48312055729160064
-0.00011474522605450788,-0.02718150280372919,-0.34890635776555745
-0.0035830936466326106,-0.05142529226895395,-0.2376559049913487
-0.005380585102099263,-0.06653939398181588,-0.1262478400725614
-0.0001062968180333742,-0.0653239308517166,0.038422312791985685
3.6258310470715926e-06,-0.07116396016945575,0.010326792527895035
-0.0051592895731148655,-0.07032807736444013,-0.12542312576032386
-0.004125955777264739,-0.06914270073677846,-0.10085832495325792
-0.0020532628093298134,-0.07104659402493516,-0.09134799607967142
-0.0006738269392869119,-0.07218386132899955,-0.0972128472824285
0.00554867978130477,-0.043745834721236415,0.2826329280686457
0.0015431514512215725,-0.05270377299145573,0.1618435729267007
-0.007839009019149988,-0.04582779624511742,-0.3020772397964553
-0.00908891827679014,-0.05621237820618383,-0.20254308047634628
-0.006172207256906325,-0.06636303943684467,-0.13658074179553203
-0.0021184068434414753,-0.07153078922793256,-0.0957580341596343
-0.0019374261600774503,-0.07467259909955129,-0.08260118580450254
-0.00348125065242319,-0.07484359472207391,-0.0650499818548901
-0.0035675996959051125,-0.07141676285063957,-0.030935575329144316
-0.006626927933589238,-0.0721226392425682,-0.08969295511317472
-0.007508986111766692,-0.07059832484326008,-0.11213353928533773
-0.0030677622664384094,-0.06836545981344364,-0.08477617607846724
0.0010484802569281772,-0.06709570464199226,-0.05882979994491511
0.005011408857345589,-0.054319060199510494,0.08481304986689431
0.005345292273852135,-0.05392223873723906,0.06461065723030068
0.004920241774597114,-0.0492523477589196,-0.11703511473155422
0.0053516336563938505,-0.047270113621045405,-0.14516236994025117
0.006375026578811293,-0.050550922403762556,-0.1042795544390343
0.008685285894030316,-0.051347914909120516,-0.07722567844583295
0.013640300239114098,-0.03346311961106499,0.1888200196062626
0.012970938983510732,-0.014063895167962165,0.494289727500151
0.007084277002412473,0.016256440290285695,0.4482086143313
0.005321871396850433,0.047138755173198287,0.25461504372634525
0.0070763828363725675,0.06656852200067825,0.13608575449561972
0.007413070175278605,0.0764717719884263,0.07179378050219096
0.006194926798101925,0.08097849358976889,0.042441610747112765
0.005150358138883824,0.08132408614406084,0.020889975429096874
0.004912170203378155,0.07797442892182921,-0.008501506820787263
0.005738053630824575,0.07145593012412613,-0.03204713578439161
0.005791803629670963,0.060592364077861983,-0.054015608365144685
0.003009018678407936,0.053071830473029574,0.014317319668316009
0.0003324874370148538,0.04396814513178172,0.06306682173354326
-0.003877181901910819,0.048726392801319934,0.16225531450302103
-0.008862875221190888,0.055512164985679735,0.2158060167969963
-0.013098787240582152,0.06626361029418283,0.09938777346645677
-0.014730355085241661,0.07499936371599177,-0.028446012773215124
-0.0132060931653556,0.08048336183558377,0.0017156757403009315
-0.011745586364715038,0.0813634882954704,0.04211024559565151
-0.011058245729569982,0.08032711811596577,0.04488339892325044
-0.00814960671806627,0.07636811582236065,0.05103893013059729
-0.00652562127243524,0.07400828701865479,0.08147793303630349
-0.005143575215284715,0.07150503954631869,0.10218644172760225
-0.001961177493890023,0.06948357248823275,0.09349556977449622
0.0018357197598771512,0.06691711654787344,0.06325550459649623
0.005634336803778298,0.06264830519030268,0.019753579752555706
0.008965580547704573,0.05691926605917893,-0.018006391901542684
0.011779128139996368,0.04935674268272963,-0.04776170426193993
0.013840236842024768,0.04306847632853536,-0.039015277662519665
0.014894805718973718,0.030208798587788264,-0.10054902254764964
0.015200215541777883,0.025820589624037632,-0.10143662999503822
0.015248580412810207,0.017868107191479146,-0.011791208073901688
0.013529181112331243,0.015539909764702552,0.04848514629092142
0.011194748171874415,0.015277888778824779,0.0534661176755396
0.009180691911035481,0.0158096779264005,0.010412872901700815
0.007336453330384761,0.012548173982897653,-0.056319897141438674
0.0047953863281901266,0.0038944480515571978,-0.1455859652832921
0.0017195625416117598,-0.008401461124369939,-0.1990871968703754
-0.001049235928509203,-0.022759438231874762,-0.18249930579748302
-0.0026784320758076637,-0.03180095871127123,-0.09022681378298553
-0.0018117168844030453,-0.019070360680766597,0.23916072928269239
-0.0028244611739737845,-0.000991099380266769,0.45968664829290495
-0.006106149174973955,0.034321902184418884,0.3305221653686341
-0.009044310895307116,0.06205411752412807,0.12590748549544117
-0.010048406355779506,0.07757844244597215,-0.033365312787376034
-0.008275863680954086,0.08492049721459094,-0.07003860541504583
-0.005075668474950806,0.08695590485624854,-0.04769341560695671
-0.0022337121897762872,0.08728365882014316,-0.030193051495827135
0.0008174186941117181,0.08640859943286455,0.0015154958544086883
0.004037271538141599,0.08454017391951232,0.023574409210649322
0.007372953440561429,0.0816744599111895,0.028886063614580765
0.010600480499786267,0.07775427365150303,0.01894938829704207
0.013520775555009704,0.07268936748474687,0.0019369479596373362
0.015611196091978342,0.06643453833247835,-0.012984752618183437
0.016225543578120116,0.059127660667662396,-0.02194333377547908
0.015928738638579916,0.05115780604739616,-0.025721154177528904
0.015525724900315896,0.04307806355755131,-0.025897838676986584
0.015078067279881827,0.035446900486477056,-0.024011893198801704
0.01462068026468017,0.028610683338334317,-0.020887388854758715
0.014168653344875326,0.022757938458810086,-0.01649959978808524
0.013764050480378771,0.01573016531966308,-0.049018487525999105
0.012359528035998935,0.009009047507733688,-0.08365173735562681
0.009943873013098875,0.00399708709695429,-0.01464488093897965
0.0073956230762093865,0.0003367098253013977,0.061464852591205266
0.00495761783928721,0.0021611710564182042,0.040714662940223134
0.002418934535022472,0.009836637383263866,0.07396140855547154
-0.00031369294835059295,0.01684394573991121,0.14021593886638123
-0.0018470766914394435,0.018912397241437007,-0.01332162191373204
-0.004498652217524518,0.012182005012664976,-0.2875361206536867
-0.009525492788903224,-0.013189611070485871,-0.3693794973989457
-0.01255940169016527,-0.04735217171770812,-0.2362558628795478
-0.011763867641348583,-0.06906461109557327,-0.082039855789183
-0.008499546642754041,-0.06698011288331093,0.15696431780115327
-0.00994930976186243,-0.04222187408776418,0.5321750456695888
-0.01721614827186286,0.0035007251626659117,0.4850335524671481
-0.01604110098897575,0.05666132181848875,0.17538036045766303
-0.014096118200301211,0.08091740355143195,0.006947355342083017
-0.01410132175128545,0.08876533142531078,-0.13621722345014037
-0.012713964053120322,0.09022928096298487,-0.16009429027825353
-0.010561524730189953,0.08925927398016421,-0.14060975193027242
-0.00791525953982078,0.0879668076866594,-0.0783122559017223
-0.004937596760609023,0.0853387122572947,-0.003454037106771876
-0.0022023591558485156,0.08298447707273193,0.028442403318220646
0.0009094621011459872,0.08104379698686738,0.045245435561313545
0.004537377085426562,0.07859409231101579,0.04356044777038168
0.008163268831396373,0.07494611257520785,0.020919693505055403
0.01134241754612552,0.06978194654263827,-0.007651298998502365
0.014694179480622307,0.05865781245054919,-0.09501820101658753
0.016415219250568998,0.048505887433737765,-0.12715638948090824
0.015178595197078412,0.03368703527198273,-0.0933151946804302
0.011999006033656792,0.0262122471867378,0.007639236917453107
0.009493167117336922,0.015466296975530898,0.0026032593299276513
0.006443487678888325,0.02283911779653005,0.08381567300866825
0.003678368106689818,0.02232338987401626,0.1528970896223686
-0.0012432239584546857,0.04023571711240025,0.2278455487311204
-0.004809662677597807,0.054464506166977796,0.2094791995175035
-0.002611865464154678,0.06016057724904174,-0.002114521206539821
-0.0026642586534675675,0.036032151924420275,-0.516055387985332
-0.00601492751766969,0.004145801133476373,-0.5473452169987567
0.0008844512895043394,-0.03419450484731243,-0.09824069455788914
0.004618817351693855,-0.03481348280519729,0.39844815752198115
-0.0016036363141919514,-0.010059116908681446,0.5527504784218285
-0.006205871352610141,0.03458819927577655,0.3261111371990153
-0.006770563821272713,0.06685553611735762,0.13272426344172272
-0.006965372885911293,0.08120096951486203,0.04636464388510962
-0.007499842587367675,0.08584775663688744,0.02322360987023292
-0.008511394227440988,0.08578264166076272,0.018210761733144287
-0.00897074063315751,0.08266050638457481,0.020911341599598066
-0.010511303184446083,0.07991172620588659,0.06105807989037816
-0.013209379719291814,0.07687646066119252,0.04503654669571727
-0.01438269233230511,0.0762096287123705,-0.02477895942284386
-0.014420667277214666,0.07753114100906115,-0.03379919507037715
-0.01195584212846304,0.07794252606160514,0.02630019261214088
-0.010228674336553327,0.07692898944232537,0.06799928828752255
-0.011510137899164316,0.07537603611093587,0.08201094263577145
-0.011080452939267273,0.07271683609517517,0.08710089647914689
-0.008497308495046658,0.06693864486530106,0.05070942427425479
-0.009634647659926054,0.0676084324810809,0.11087272059482889
-0.007180549832292049,0.06205321653318284,0.10875277966102444
-0.0030233932159875482,0.060645863947235396,0.07709548573995981
-0.0018618129628404975,0.06008696288422438,0.11980027623739041
4.442575140893492e-05,0.059593262146452726,0.13042538666543657
0.004396187536435198,0.05635680479786151,0.06504127658931425
0.007247264543161758,0.05693712883402523,0.049762658307921925
0.008885812066446008,0.053617559312609385,0.05137923208094791
0.00987494369536615,0.05420285186124503,0.06670071416137915
0.014897927632226256,0.037094257044835884,-0.12878436897227075
0.017010141560921274,0.02571192451111238,-0.35332443340224895
0.01494524820853961,0.0043566636070720005,-0.3722470452555884
0.010757461766314577,-0.021163388378033172,-0.3335817852541386
0.006853656561023991,-0.04208658746807962,-0.2700949804195528
0.006799112617480445,-0.05304653108534256,-0.12484631800247606
0.00442391814567342,-0.06464195420808183,-0.10313540981477014
9.225043356044576e-05,-0.07024299017177085,-0.12065101232957182
-0.0023790289564828877,-0.07524329102653642,-0.0846728972958834
0.0017841160289410636,-0.061311075499353496,0.16814683095626715
-0.004246100516535817,-0.07054311819655118,0.018474934359566153
-0.011489447012173706,-0.06712079986176495,-0.0022272421182147895
-0.011351687823662318,-0.0706162261846353,-0.01551147327556962
-0.010003796096593173,-0.07558708633642294,-0.046611209178763546
-0.01016652971224935,-0.07750456699020772,-0.06620602891353403
-0.00872178445392166,-0.07397910778624939,-0.030020881752940654
-0.011439042625145654,-0.07453712131468868,-0.07412437315021289
-0.011692925064187537,-0.07018867037145862,-0.07282821814771431
-0.011033443285876354,-0.06977018876413273,-0.104821157830118
-0.009214917990072909,-0.06519740855936393,-0.09133269163686389
-0.0049951401467422975,-0.061910727983551156,-0.06149723212295066
-0.0036102761173703573,-0.05995231491361304,-0.10370339737715864
-0.00134654034425086,-0.057251843453534575,-0.11355869086593312
0.0026222643008903205,-0.0525850914395408,-0.04777647591472012
0.004877866740422884,-0.052372169345203376,-0.04270526550105597
0.006836737293396032,-0.04970170920241048,-0.07490187483407465
0.008736775718278834,-0.04896287034237326,-0.0779925988001808
0.009903515770093435,-0.04338940349889726,6.709491955264602e-05
0.010323167398319483,-0.04251353711936207,0.03070179101467091
0.013261191998575096,-0.019561186659813934,0.21111336796024904
0.012052449765646935,-0.0025684850010777374,0.4497170103073893
0.009752289412679215,0.023549936845185346,0.40582930907997317
0.010573071147623715,0.04793889929391271,0.2545464309549056
0.01084480542125129,0.0648774329096419,0.14671186534811198
0.009667170665163094,0.07487655411706835,0.0818038768924967
0.008664080543465989,0.07966760072340953,0.04559653769380291
0.007883164345141816,0.08020820968617709,0.01792019106224496
0.007329877043030781,0.07738543581358498,-0.010472098645838201
0.006857727158766818,0.0716111040956795,-0.02618823041746754
0.005619856300651366,0.06162260886791224,-0.04278157631862839
0.0032177883461181464,0.05109359278945344,-0.035494688236705485
0.00016065883280215855,0.04399217803503797,0.04326549470267643
-0.0050700730993447456,0.04691240313505865,0.2052463918452419
-0.00934695023500317,0.05474618499745725,0.22031692056821317
-0.011223772945337135,0.06672200059238499,0.14328042391162849
-0.013611949925618344,0.07471572686024947,0.038203601248043506
-0.014094517379108856,0.07973683905870338,-0.02784666000438535
-0.011955549467585813,0.08121886632388733,0.02384819501543358
-0.011017765445574763,0.08051347373986661,0.0510567692855501
-0.009993454922401689,0.07867372905765378,0.0554331356775014
-0.006449430409409564,0.07495044857026217,0.06494849829701127
-0.002454498687547914,0.06916358428521108,0.03624003015855126
-0.0007817275240560931,0.0670326977189099,0.06861764677142451
0.0008881811527644773,0.06364231650297916,0.10149612191172475
0.004168069872870137,0.06083670384725604,0.07286008996022786
0.007723288084204232,0.05738955001066435,0.025392179697056205
0.010856900890039482,0.05253534375045083,-0.01592652964009378
0.013316825460482094,0.04697652644918654,-0.030776921226527587
0.015674539126926117,0.038447254891127075,-0.06042553935390532
0.017187800978134216,0.030630831968622065,-0.08904129577577236
0.016452542768721393,0.022671971145467377,-0.07678732061189147
0.014413931677740625,0.01638504352993752,-0.030835199424461862
0.01213531908619954,0.012787607494125556,0.020315062979392423
0.009740266540114423,0.01006043225222115,0.01334517953614895
0.00741903591075465,0.0063731999269203785,-0.06405329629492315
0.00455196099714246,-0.002031954115560947,-0.16195659841908772
0.0013547835772402105,-0.014805407623170352,-0.2108278496687493
-0.0010663144251674113,-0.028037843200614948,-0.16571004350397517
-0.0024922515976409584,-0.03662084566810067,-0.06915696961689731
-0.0035562545320255816,-0.03304834636458366,0.08600032083820247
-0.005982332439933596,-0.018771028848326023,0.25562688221792085
-0.011127995611102684,0.00990345311494402,0.3897072490454654
-0.012172280656259055,0.0350797133160262,0.2881509976050839
-0.013551838265009532,0.05973801971099925,0.16670476703631465
-0.014971280930778652,0.07172710168370527,0.019837131926019047
-0.012867184062379695,0.07854853896959464,-0.04591881312635343
-0.008149580716794724,0.08148293847128608,0.005206072794827703
-0.0031954395414109937,0.0796570072450334,0.037039004042534907
-0.0020590768169939048,0.07889502622500252,0.060717405612100275
-0.0006087492717876449,0.07729780472221215,0.0705422836100574
0.002349103038760369,0.07599777267059317,0.07058086177150003
0.006014077563169792,0.07420349085368953,0.052346089304960014
0.009841173812422516,0.07068768052750354,0.013960979766129367
0.013106894123631314,0.06539197586234985,-0.024814913035816677
0.015636447038118353,0.058212175553982046,-0.046038517291416725
0.016911278183219677,0.04959595755785819,-0.050700287759721796
0.016838024462031476,0.040654344815021545,-0.047723577730269695
0.016338080413905193,0.0323098022912352,-0.042048004956960816
0.015839134557893514,0.02500005440123125,-0.03490782044503671
0.015362652027474291,0.01886760702673715,-0.027496735685655527
0.007036157815595009,0.030958425537987437,0.2327426397101129
0.006470016092782353,0.048437521115870324,0.1562957973268676
0.015839617244946015,0.04758881549535271,-0.24715238235639414
0.011007117600777501,0.03059123649358065,-0.6065483278925952
0.004325424202957236,-0.014838299566178492,-0.43024776466678616
0.004633335125189812,-0.06095283018431813,-0.15481638865850844
0.007385432166355942,-0.07359421415727163,0.06856693626886695
0.0071760262792560274,-0.06649294465448159,0.335814341723466
0.0022175923895043116,-0.042064237085245516,0.453566154390888
-0.0019601583839203955,0.002250735206883278,0.2835742499688215
-0.0026048247061400687,0.03423783811868433,0.024267385479137024
-0.0037317439944728747,0.03416156682709938,-0.2506540475643815
-0.008086467756224843,0.012564356816401397,-0.405365250868605
-0.011732868974576732,-0.022710997451147588,-0.3010601082639053
-0.011016662680039098,-0.04859336768680145,-0.1103948295894471
-0.00815820748542518,-0.04627105574360617,0.19850541880009132
-0.010208185767889691,-0.024358167779488328,0.48515319141336866
-0.01354321154324175,0.01470850203014034,0.40691138875319655
-0.013387298019608841,0.05244219300215842,0.21543644996841282
-0.011307884102954364,0.07040897463295867,0.09856581997562136
-0.012835166350075186,0.07918702216855095,0.03974487131207166
-0.014504759001696843,0.08239587448169933,-0.08373879953374302
-0.010169459893172007,0.08208079006486824,-0.03449250848632912
-0.006524686318338517,0.08115411903437998,0.0354701525582867
-0.0072272779343133045,0.07982302415659494,0.03685344072401439
-0.0052861490475879305,0.07908429103790425,0.0280980247260062
