pos_x,pos_y,yaw_angle,v_x,v_y,omega,dacc,ddelta,theta
0.29978948856741594,-1.0516352628243246,25.10117104827139,2.6810405856554245,0.008330974392103743,-1.2988368911190789,0.17768749967767508,-0.04623903096973268,0.15957607065851886
0.38865612347158257,-1.0556265278692887,25.058603067311626,2.65525741542597,0.02273150276404203,-1.3156632093994038,0.16896839194123361,-0.08409553785536664,0.24222437467470467
0.47630640737639185,-1.0633683498526616,25.011505820638806,2.623271244961582,0.02697532073056794,-1.4879678792539837,0.12033304584257551,-0.08347626855029786,0.328297694636386
0.5624163901269024,-1.0746526469745379,24.96949018767303,2.586690191790136,0.05436155053090749,-0.8003935517348969,0.06799912051481968,0.03026805991721017,0.4140313878089922
0.6470387704046329,-1.086735606878984,24.975112162425443,2.536977204671988,0.06668648712037643,1.2385185436081962,0.050534607106790884,0.23168531365498019,0.49857951944402995
0.730043823384857,-1.0956213907502028,25.04625025980189,2.4696269282176635,0.02536883240405012,2.8780244625092584,0.02919653854905847,0.31063307218831926,0.5814363911684273
0.8109675863663313,-1.098391900585689,25.15534527830629,2.388068188170523,-0.02539044538924417,3.558933297178429,0.012284721473510684,0.3686502779178245,0.6621885780111537
0.8888927985300675,-1.0934314922193757,25.277826866176365,2.297666621426882,-0.06254082081742063,3.7379853241481182,0.02537164680330187,0.3948845316388268,0.7400154884797578
0.96284933761547,-1.0803735726843677,25.402228405222782,2.2100043005213035,-0.07918221028011867,3.7071945391304446,0.07937177241847937,0.39945505988515084,0.8139610998121568
1.0321273968129683,-1.0593941080837885,25.524566693165745,2.1359131320371425,-0.07642503564655544,3.6361195290452275,0.14603183698184988,0.3601962481108586,0.8833205046392046
1.0963022846577875,-1.0308335172334673,25.64512918403189,2.083262789319569,-0.06296793110951213,3.5992811062443324,0.21264355956379455,0.2805595133154547,0.9480192643670514
1.155168281301433,-0.9951431807249712,25.764608251573893,2.0509497512404824,-0.0487105900479216,3.5743907293124675,0.27930103183873417,0.2722068169249218,1.0103131523754176
1.2084642564902803,-0.9528858205710631,25.883638932901235,2.0343785893757005,-0.037586764231239946,3.5673776844090144,0.34595727449702435,0.2566128878846779,1.0828039169054313
1.2559787063676138,-0.9046178290356365,26.002039295968455,2.0341641224499445,-0.03246526439625463,3.5248249568881356,0.41261192529505053,0.2292391251794527,1.1795854497270524
1.2976259243637378,-0.850858538750333,26.117447888041426,2.050654201291986,-0.03296712915882525,3.3780506690328664,0.47927277925610934,0.1958700340230559,1.2958325550480323
1.3334623018929137,-0.792092177354143,26.225752207902804,2.08328999980327,-0.03577746644432421,3.0986251682571213,0.5458948472359647,0.16253856040440706,1.417431834877802
1.3637402206329687,-0.7288099364129104,26.321665947931326,2.1283523038624583,-0.04094560125182549,2.6056080082720263,0.5632190319285844,0.10999282416252318,1.5281174563004305
1.3891709793474758,-0.6616913246169933,26.39611083556739,2.1785961955498325,-0.04485967907942004,1.8096521191955488,0.5455709131395958,0.05140431933894863,1.6076179851339643
1.410928383848762,-0.5915453106478339,26.442724093228637,2.2266813957100564,-0.034250380956262746,1.0331536961292351,0.5083745681511256,0.0283364642321384,1.6806508330232377
1.4301216484483106,-0.5191136922807726,26.46834196190204,2.2674223800450757,-0.02093344785951136,0.547093612032935,0.45193528434760905,0.014206962664633277,1.7537533053483774
1.4476846546389863,-0.44506130107322806,26.485059718390733,2.2965977831631985,-0.0019915529831090427,0.5620187140476851,0.38529217936211013,0.050149399026021856,1.8278935892551427
1.4633291250828961,-0.3698184028093754,26.51135223946843,2.3124622593382527,0.008778973083399094,1.0637500227235068,0.3288501990204551,0.09209899111041817,1.9031195368545941
1.4762711124759744,-0.29372946516044557,26.554689622093584,2.3174181097606676,0.0012753368269857413,1.4872413797950448,0.27688766717528435,0.09298271715017514,1.9791648829272683
1.4860256930450755,-0.21711061218215438,26.603876288645257,2.3170219437852255,-0.018216235490817443,1.3533843408811852,0.2490178196504702,0.047748642603173054,2.055816238966482
1.4930510420126395,-0.1402551591677486,26.638540385070655,2.312476074772974,-0.03138436524842647,0.6527262058767682,0.20742164599050725,-0.008009596908988247,2.132585294288436
1.49866542453566,-0.06353731125629988,26.64501300631307,2.3012283524871826,-0.0305766867719222,-0.2770637776036007,0.16844172356251555,-0.05912130021152876,2.2092620511130323
1.5046928797666306,0.012646353508469252,26.62267303722896,2.282847139285805,-0.017817411331383523,-1.0086221397575936,0.13327639689253873,-0.08050013479982314,2.28542536978063
1.5126497529479939,0.0879178317941641,26.581883241117502,2.2578366044091793,-0.004946338325165176,-1.3919597007318192,0.10018572999641873,-0.08882319594839437,2.3606698506690122
1.5233904963278844,0.16192209306662386,26.535790271850306,2.2291463215813256,0.01327732616724814,-1.2616567116972273,0.07122763257848395,-0.04458531485280696,2.434684908501816
1.5362910218158177,0.2345803143750258,26.505687098068407,2.1978814371774242,0.030392450247068034,-0.43855368603067524,0.045887870424109245,0.030507758884462062,2.5073465236039003
1.5495688065077786,0.30603436254646177,26.510070499889416,2.1610657915228852,0.03320980656623596,0.7119712900192968,0.018634782581473785,0.09772777406023866,2.5787734867068837
1.5610188466152346,0.37643020575404224,26.551001913703573,2.1169574643849733,0.027230162907985293,1.704053890249951,8.78810623415674e-05,0.14845729791386117,2.649125986679684
1.5685198459513177,0.44574362430740966,26.621410369566824,2.0655042319058703,0.02289880907771086,2.4996408993583934,0.002285708666220968,0.21122547013972737,2.7183733877651863
