v_x,v_y,omega
0.008623373522395207,0.013356836085114787,0.10141860192482582
0.0020977642907840785,-0.008786466042595744,-0.003669232488337379
0.006009827097387954,0.0020895980382509166,-0.04266395232634068
0.009441845040379896,0.00048822378159842463,-0.06592746558518014
0.008343156277538781,-0.005189216895340786,-0.12266114842209969
0.008415441353780816,-0.008034153799852763,-0.1148528222133906
0.010940327502105211,0.0024378712307924297,0.0757745893901262
0.011167795748585696,0.00584670373733469,0.28333788331120907
0.010811394853045574,0.02307956817586955,0.3506811371729811
0.009890642136449815,0.04219114137526829,0.28344795187433636
0.01032948690927396,0.05837406414678875,0.18671326864678822
0.011386833416451775,0.0700475423720022,0.1106918674654049
0.012526906521844077,0.07668861901650666,0.061437002504332455
0.013373923191325287,0.08452481873327333,0.04556847197594753
0.012778607606529975,0.08271481304048237,0.03264221805393526
0.014640753948633957,0.08897271964221179,0.030418680187029694
0.01488317163983499,0.08469932319286114,0.024220511100859883
0.016486628336015642,0.07920305345787722,-0.042464651083537176
0.016915654594893276,0.0725709879704047,-0.13897308877107437
0.015758160942819295,0.06784032749959912,-0.13286461470783073
0.009253190585218122,0.04159061193161787,0.011236173445662538
0.005939031800175056,0.03699653860197441,0.13114897888452992
0.0037737347503438083,0.04179972409694126,0.15546683139189593
0.002231658622077347,0.041121813542521986,0.01668853097519118
0.0006932966808594109,0.034155723196973235,-0.1554238329317693
-0.002532077222024077,0.017874034620263313,-0.3024874488729204
-0.00609393509293841,-0.010360666505583638,-0.28975652096336957
-0.007934106506565907,-0.032893265356818614,-0.19576437649860126
-0.007337342694803406,-0.041597388659304776,0.012030766891141076
-0.006765263977007365,-0.028159171890366323,0.2430810676357379
-0.010291627551369094,-0.00471781064733389,0.40200488461096934
-0.012943568743723183,0.02723927512346324,0.3665232992992341
-0.011423481745518974,0.05176039454634704,0.19818005028089336
-0.010457312174929971,0.06444863290047399,0.13648164415969957
-0.012003032446107693,0.0755534859791633,0.06372297261192528
-0.011488332777557637,0.08355065554899246,0.0018695224679423162
-0.00784613976233503,0.08442304093802046,0.021883455060743448
-0.0036871371858743346,0.08032863849805293,0.03371883182889721
-0.00040187852905894253,0.07471492405947688,0.015714727763706086
0.001113726854405753,0.06958004817625615,-0.010636473862233263
0.0029884265046791997,0.0526008975434801,-0.1712551584110969
-0.0002521036473964478,0.052949178127349124,0.006076581235862566
-0.0047222320392324236,0.05095239127466026,0.24621288515312817
-0.006140287404035007,0.057062960215333955,0.223376486489532
-0.005170949269384847,0.05782276604764786,0.1153515611501257
-0.007090190007299306,0.06099220934971394,0.12615883549123194
-0.011245792292039893,0.06303044827161405,0.10551062420734568
-0.010628513373787882,0.0642029914536401,0.07412385320986728
-0.00929343401360123,0.06448577961021794,0.08806565898386028
-0.0074946867260465445,0.06114438683454727,0.07015967066807513
-0.0038595045686191888,0.05622465594918773,0.05326758518310553
-0.0006618181957538476,0.04987269878026018,-0.004460800719167818
-0.0005907032038917996,0.038298087873064914,0.07740246139758472
-0.0008645576281438735,0.06367613563048861,0.16188444999562623
-0.0002608617760478455,0.0581636761938628,0.15522898826418588
0.0010089033269285739,0.05819800532030388,0.1277423543004258
0.003284493781949832,0.057751491721907786,0.08152415840745511
0.004462677070240493,0.056247948491297384,0.055410109250708516
0.004740511008250249,0.056768283258369405,0.054362581188020453
0.005334843724230764,0.04786196490430501,0.0019583804192572617
0.008744647297917801,0.028307422762209506,-0.2347427145106283
0.007372417547210132,0.010962388700897772,-0.4177961186002395
0.005119439620679425,-0.013584683275536233,-0.38029572650657145
0.00451041567835226,-0.03595718360214559,-0.26275296845534746
0.005138643505232344,-0.05118230195849214,-0.17014177689728632
0.008284843122730342,-0.04671302301175007,0.05217396660268203
0.007553891508722411,-0.06688759458194886,-0.009124193893651976
-0.00029693578809388,-0.03790296104688166,-0.157082094840043
0.0011116838529779737,-0.06074982312278775,-0.11120458589704015
0.0003977262414668689,-0.06978205934954106,-0.103075272496924
0.0004370622545582086,-0.07975891604146759,-0.07014277307224263
0.003297510229715254,-0.051399588026273556,0.2921506568649028
-0.003678332483310422,-0.0654782053884444,0.04458849822855496
-0.012956247681221673,-0.056151207643319455,-0.13166139024672238
-0.014088037935533268,-0.06983360720207366,-0.1216248422962875
-0.011763226723849128,-0.0721153639027099,-0.0918879356326078
-0.010229098732225073,-0.07247157922841957,-0.062221786049041536
-0.008405047025347976,-0.070239701901788,-0.0468788269486594
-0.010972616716924195,-0.06724466664256684,-0.09569120201521865
-0.009012972805166627,-0.06609758779494271,-0.06612825857747616
-0.0038838253150950755,-0.05863351424699724,-0.03188356573858043
-0.00441966148037634,-0.05446000471114788,-0.11912461695913527
-0.0037175404064701905,-0.058045888783499734,-0.1387341008306394
-0.0008854924165670502,-0.05530911915783903,-0.100798407651282
0.002112310818844323,-0.054682292869476984,-0.05126121060572334
0.004412164350392347,-0.04949122641008208,0.0027261928000409607
0.004851750915480658,-0.04716948541518675,-0.008306691714449756
0.005018370396878736,-0.04195029493982692,-0.03847742465668281
0.004824687925051665,-0.0398674346394935,-0.06326686488493717
0.006321151628752661,-0.035501814038761764,-0.0491898230237966
0.01028530203467806,-0.022132938436223867,0.14815924819717383
0.009525622026870784,-0.007765731182795362,0.33696978867957833
0.007668914328990655,0.012928260130022882,0.3938551167682065
0.0064767352206009056,0.03565548963084977,0.287580501595936
0.0077063342973020185,0.052527034663758104,0.17793261390069498
0.008665970361453076,0.06256101179649573,0.10875640731920341
0.008730402621196919,0.06802633955212486,0.07293395305380418
0.008392294764504798,0.07023438763929342,0.04576519234474484
0.00915352691688778,0.07288664935041361,0.008886313603559485
0.010166999172527263,0.08004553538788883,-0.035077565102364434
0.008124299231279454,0.07019851338695149,-0.04241230987458555
0.0052718069885569424,0.060377586812904824,0.0022559878428413498
0.002682866001319944,0.05612115944568902,0.05162966730672494
0.0001119393588231707,0.05414838801468061,0.0728349724057772
-0.005035646774058018,0.049999259964347356,0.17170427740711017
-0.009781775087770136,0.056880259099723364,0.18662808237361753
-0.012404008786411446,0.06481795589466914,0.04003114187402648
-0.013633829787667057,0.07324296522131331,-0.04044271104009391
-0.012016909872640478,0.07870980473393303,0.007361292811174067
-0.010557299754219448,0.07999697678231417,0.04948308539552507
-0.010420255989926474,0.08049731823896858,0.05014173271573253
-0.0066272899071925725,0.07323505558171949,0.0595033230318973
-0.002873252550651831,0.07121006561285687,0.05193843666169731
-0.0011273625520047852,0.07304875256766467,0.08007256421142386
0.0007240105299742915,0.07197131956301749,0.10140240394115412
0.004129599770968726,0.06892406923799085,0.07889868425893096
0.007819421848348176,0.06315236035276069,0.0312083733867179
0.012032525465328953,0.06445210374711999,-0.01126665829298765
0.014501778966828319,0.05504961699789924,-0.039095450208145435
0.014347908496783975,0.039135746319766074,-0.07462307184565156
0.013571992967731423,0.03283480866364797,-0.07745046527231589
0.01185572241858714,0.022162153979011674,-0.07566999842588207
0.010067036431847299,0.01712707593712745,-0.05648974553630919
0.008541298738093207,0.005610797673680939,-0.1039776529210829
0.006913171296527109,0.0079719675691554,-0.0114955685367031
0.004681461595115774,0.003586865905192433,0.12563368834760893
0.0034548442875962657,0.004393137810587061,0.004978830296557473
0.002217833094694874,0.0032684818366269966,-0.12426398348014103
0.0004495213860884052,-0.005199702255797574,-0.17756287353113864
-0.0013262105320895397,-0.01701891099703431,-0.14443897648031281
-0.002221334050192384,-0.0225994307918919,-0.06019114631032811
-0.002869011505347091,-0.021730817748727472,0.06979865014768746
-0.0049393671059676835,-0.004503363493747511,0.3105632379415224
-0.009846171319452328,0.021725937763416983,0.4112639307578731
-0.011570226822199901,0.049070716833088064,0.19632891147010595
-0.010230749860812977,0.06931983645717223,0.03159310928969885
-0.007259763685275437,0.08365617037319822,-0.0008685045561857164
-0.0036276580239240786,0.08751254346708949,0.021272287899126607
-0.0011382266874691495,0.08572594031524176,0.007637455008680921
0.001602593042724982,0.08293246311942987,0.017577436769432363
0.004311523029113831,0.07974647043920066,0.030811892913494197
0.0070107817434871865,0.08043235188178592,0.036885298334552716
0.010332267642340099,0.08153394593180263,0.03563760286111191
0.014559494836064649,0.08654053001370078,0.019618611806269518
0.016863941192941455,0.08019050254978868,-0.011053505086952164
0.017128485622905466,0.06772040793637456,-0.035357578679843134
0.017881958107808054,0.0610318459255345,-0.04692772112551441
0.016668003244404088,0.04821160928661687,-0.04403264061635148
0.01679155680236395,0.03997497640465897,-0.04011303482422885
0.015293133276515752,0.029163417938323312,-0.03069461531736364
0.015660300837176542,0.023868280228215646,-0.025761389651738402
0.01530719121556725,0.01810169657540372,-0.01727182765527569
0.013896170938491813,0.010050010030949089,-0.06451706368334063
0.012518868138550021,0.005288808518541344,-0.08087976207720875
0.009682351591334737,-0.0003808610267383754,0.0012522694702760302
0.0067543925808228955,-0.0020966809037938424,0.06421442024163226
0.004760699673347165,0.0013529358347443422,0.06193121294815593
0.0013635362025476152,0.009842579986187731,0.08313382384079875
-0.0011469707503189617,0.0181043943287872,0.12790408432866696
-0.0030219929195734385,0.020037233170037628,-0.01994995532742963
-0.00610275769930049,0.009306767876658068,-0.30275843945859665
-0.011426093772941532,-0.01676318232429882,-0.38711160254928884
-0.014201504980291038,-0.05205164175610035,-0.24782212424955002
-0.013081483050981182,-0.07567974943764237,-0.08120157376228045
-0.007701277529014591,-0.06662627574142556,0.2967335941522608
-0.02097501201511886,-0.04754764432785455,0.48884979695535813
-0.02599600730859712,0.011797314032444248,0.5326813226366407
-0.028386881330083866,0.0712981908234832,0.3054215374156637
-0.02607315151324994,0.07932006391813447,-0.23238919086088952
-0.025404425267054886,0.07916155049674356,-0.4870918092897758
-0.020871418596742568,0.057257510994348934,-0.4101375015776444
-0.016996441629256825,0.038094452155857154,-0.2510454739410781
-0.015446931622368853,0.030106817379024126,-0.14714174576222347
-0.011668264618280858,0.034467612253017574,-0.05657256345829928
-0.011850768479563503,0.008151832987160143,-0.006808954533757034
0.00012557226601401725,0.05960825784516133,0.03313861458523354
-0.0035600534406990732,0.019952767445281454,0.01031300728172142
0.006700618865919427,0.05640478915829521,-0.0031040547189988676
0.007947539269622252,0.04147993582077217,-0.03153312314003236
0.00335274334015216,0.002887138541245539,-0.058329837728398254
0.006788234012395406,0.014971240231375128,-0.06060597860186641
0.0022657072923184945,-0.01237278154272713,-0.06468463415386233
0.0013655244988388078,-0.010196533023854228,0.012523549495925785
0.0016374742408443695,-0.007605654064511358,0.08313504149225237
0.0009294774532172313,0.0009209118633348515,0.02553164906467552
0.00015549691223753245,0.0025103948829278307,0.05249089402455872
-0.00010679671130846421,0.006359057018638575,0.01264071783839537
-3.644993284294593e-05,0.0035611366823018395,-0.014645100605550354
-5.8753759712210606e-05,0.003361889818964149,-0.07444094623398118
-0.0006453628670896544,-0.00456441700603934,-0.06178047608310844
-0.0008957073509680393,-0.009027438346207804,-0.013155175048450582
-0.0009348273825453331,-0.00951184549740831,-0.028587385085523137
-0.001001651987690401,-0.009182977727207305,0.00725182270768801
-0.0008695653204947081,-0.006823557496312284,0.04467702231323062
-0.0023842137991259855,-0.0017428250697770348,0.11358713556442745
-0.003286755224032375,0.0023620796456767165,0.11083767077735897
-0.0036667979155235973,0.011216643802126704,0.09373061357911802
-0.004917300254126887,0.018056818536375523,0.09324703846600925
-0.005286120390842138,0.018775595335162744,0.02433713343737728
-0.003931483552889994,0.01793570672476768,0.009416327573050491
-0.0030285658856533362,0.017690882020715726,0.03232608501494244
-0.001156140915760813,0.017553496709960974,0.0030575249186447044
