v_x_inducing_points,v_y_inducing_points,omega_inducing_points
-0.007093899194220154,-0.011324707499085603,-0.23587230151253943
-0.004930740920539132,-0.010391146698156235,-0.14493416629976216
-0.008115572819019961,-0.02865008007911144,-0.14149417224895477
-0.006885331497684893,-0.0401686888937938,-0.04799911150399305
-0.006996174792429944,-0.04028142899008661,-0.02223767403938528
-0.0034543960686145253,-0.036973194354048326,0.1574068821574229
-0.0037267519356961733,-0.020019330813600952,0.36158899755927887
-0.0021917462300375247,-0.01745638792191158,0.32499049565923177
-0.005713347866171198,0.007399695005392086,0.21051478075488023
-0.007994737832725661,0.033739156621946965,0.0752085628862743
-0.005942150468573448,0.04328027423488781,-0.012050824601652016
-0.005821863006307408,0.05580458686320331,0.03536275718393729
-0.005604880907019993,0.062118247394272554,-0.002166265277142021
-0.00594401107594651,0.07009842941506966,-0.04695516405182884
-0.0055050568401426294,0.07545378214916332,-0.08512799609778154
-0.004302127041694972,0.07761043472017347,-0.07620877088796534
-0.0024521748899906564,0.07977219484534344,-0.048423243086608586
-0.0017093551752740046,0.07284603175468983,-0.0029660830572144975
0.0031777399598465635,0.08489250660852198,0.034295537416377905
0.003426254265890871,0.05990493573286164,0.029851408805329344
0.006570924663917638,0.0638831049591627,0.025531496548294622
0.005280466423076808,0.04256110921545029,0.0015229204770456403
0.01076239192426697,0.06900096836346187,0.01181976998902223
0.01150029613251715,0.06235941085447034,-0.006000090617368685
0.004124430151551377,0.017879469029618584,-0.024265688896218895
0.012676980027795793,0.053576129963616034,-0.056597125692222305
0.00560737967669481,0.017592273633939552,-0.056876239363866425
0.016229151871636177,0.05891022478196947,-0.1367792688509771
0.009519208199668333,0.026750929918553747,-0.12068314424408493
0.008093311926928958,0.02613178758463195,-0.014362068634218758
0.0060993085308854895,0.019081939103989753,0.09564168414934753
0.004329314916635654,0.020377756426841726,0.12850471767087884
0.0025994333647579746,0.024809363694713735,0.10798928907853485
0.0016716416153642916,0.02721167095581943,0.06397258471021977
0.0009480973246486227,0.027546906986586323,-0.01650092470075893
0.00030501323394379156,0.022640720926257945,-0.09912421169017212
-0.0012951935492873283,0.013836623398338771,-0.190545897074307
-0.003012130206712018,0.0014625971856595918,-0.22393473545241954
-0.004467782231905734,-0.011715820784837391,-0.2144916494737224
-0.0053604875168192356,-0.026786095540985034,-0.1372345296131838
-0.004781682663501659,-0.02880574252770113,-0.015380920391942539
-0.005009713960481387,-0.028412946258364793,0.07103505955899654
-0.005423290892936634,-0.020971085497765385,0.19543623930676593
-0.006823132897119895,-0.006972428703277392,0.2665833183271204
-0.008962171309727601,0.011058354932567412,0.28661057157052844
-0.009948538230803192,0.030840022395995786,0.24602751988315413
-0.009950832938887277,0.04398478218077317,0.18724720334127037
-0.009787528846279559,0.05473192795263224,0.1413291244435436
-0.011224243256011722,0.062199478267496076,0.10545010012169667
-0.011449585672558018,0.06799433838293768,0.03422387066857238
-0.009771708827945598,0.07477178226219078,0.024269992347311226
-0.004868905477327486,0.06848332952856848,0.030131450108980117
-0.0002786341747963008,0.05709354806338371,0.010309147314330597
0.00042190457863327673,0.05390107166943713,0.012318091617550436
0.002246615899450492,0.03923268768282287,-0.1201001123642444
0.0008169469675832207,0.036386019621239656,-0.05173803367649502
-0.0007794803665241801,0.0335306912310136,0.03629040978787325
-0.0029294955123688126,0.02799893308002567,0.15921148123037335
-0.0037111161730689433,0.03442243829877992,0.13834401266787064
-0.003719000578006247,0.03908122982428755,0.10433628305274566
-0.004343499114287711,0.04688854779917213,0.08894570435733391
-0.007461399910159783,0.05298728886075605,0.10755468316406638
-0.01019607244175435,0.05633889813890289,0.08015383987187875
-0.009256397390105753,0.05926764614385715,0.07197187062729497
-0.008331342136391038,0.06146990464463138,0.08034458578525336
-0.005781594251312485,0.05674567451280804,0.059997720959139064
-0.0016621257710591713,0.06585967210269886,0.03688392601241384
-0.00031938222161960315,0.03178804017694263,0.04244140262423916
-0.0005439925659227494,0.035648532055479444,0.09773610631310618
-0.0003407346996632063,0.04282668150273291,0.11275398309454633
0.00028863948810046856,0.045967701689789614,0.11291350102850042
0.0017184548726117818,0.04750636833919627,0.08599687904775513
0.003512237577901719,0.050572266498145994,0.05917710770257032
0.0038810089820348337,0.046885590619847206,0.04369701590635543
0.004263063175111158,0.050682949830403674,0.048247940679264224
0.006696833302512209,0.03807175634826396,-0.08563595417905431
0.008231019683140165,0.01896073329638633,-0.33475932549363135
0.005548952307876681,-0.0016228883562169779,-0.392262637109321
0.004277571289118475,-0.02469484450473817,-0.28085008322028376
0.0036179651735176945,-0.03820440955368035,-0.19483871098509165
0.007119185152102963,-0.051491195701513066,-0.042728784324574776
0.0033373698116484695,-0.01300538927192945,0.050769419947485885
0.004583578416732325,-0.051254873695114334,-0.0507547018972256
0.00154849000359204,-0.05700487472016476,-0.14554580188107702
0.0004877594596301304,-0.04978174040178536,-0.08299155998377143
0.0003012642462398918,-0.042327648929465195,-0.05487996525773274
-1.8566370157877123e-05,-0.048380268272210605,-0.07040175132332789
0.001367717924644823,-0.026958373895518924,0.10810096064572648
0.0019503425269739427,-0.030835327944543862,0.18690549374895182
-0.002068856548221613,-0.03838616601110952,0.008462056720367062
-0.004403459149601062,-0.022693564601874067,-0.03360995955375368
-0.008799746968737041,-0.03733161761082609,-0.09222359715375296
-0.008498187807280896,-0.04290800478802786,-0.0704366169551776
-0.008734474111875253,-0.05240412579180781,-0.07007184951430799
-0.0077927151938096285,-0.05503822954521115,-0.04752199859244721
-0.007310457533027106,-0.05892905898926622,-0.043320347339688925
-0.008741669015498688,-0.053530680847491324,-0.07656897179649055
-0.006303253135693974,-0.050866565164461156,-0.040557027493693804
-0.00368783118834318,-0.054624383389735,-0.05276195152192918
-0.0037933074305765992,-0.046843793966714606,-0.11426680531461433
-0.002507480075947396,-0.04955172535250611,-0.11146563205335315
8.720314475932689e-05,-0.046682962572587354,-0.07306198137431348
0.0025125353034512847,-0.04487624920352123,-0.026553065602554507
0.00396046463132078,-0.04105552675297062,0.005035240094326304
0.004219376848913018,-0.039178617072592244,-0.015441903927116928
0.004472027378879069,-0.03706068079048526,-0.04209849621367157
0.004952536435658386,-0.03809784473178377,-0.07116833295056736
0.007859160998892886,-0.027796749081485925,0.02763825710249971
0.010505662148709334,-0.014759962393773439,0.26755036959678696
0.007457558430921395,0.004439953428389188,0.3566229678580923
0.005719567988656421,0.024127606766061765,0.28625203608615185
0.006090690102429958,0.04032899133823002,0.182751868871876
0.007175558104812028,0.05058479993669401,0.11267571851615411
0.0076660987783812706,0.0575557857097293,0.07438155084186712
0.007332581285435044,0.06002944392896761,0.05294102145412725
0.00751919692137096,0.061719526851710914,0.020830835315652024
0.004100017219152897,0.03229940278450634,0.00677151265829745
0.00629390371035057,0.049810394599072695,-0.025309605216553482
0.0027782388374041384,0.0210027156196753,-0.007183740800832258
0.0038465668032450374,0.03431912996561627,-0.02115243309966534
0.0039833710708128515,0.032802643805935644,-0.023163063705865745
0.0008538751196198195,0.01325298759149004,0.007078875608688563
0.003622312706879355,0.03817984408932513,-0.004915465098808773
0.0005081293347879188,0.017213721307282073,0.022632227474389817
0.0017941579322108896,0.03621330239853547,0.03274356435128564
-1.1998290075038131e-05,0.02919074296745322,0.03601079981109122
-0.0026124183176882403,0.035135304903358325,0.10676620012352679
-0.006410133168643128,0.04122593888972315,0.15382925578631249
