d_mes_v_x,d_mes_v_y,d_mes_mega
0.008623373522395207,0.013356836085114787,0.10141860192482582
0.009150925649652905,0.0021382515180683147,0.07928226698097879
0.009956059820366216,0.0015248952536569375,-0.01197538175138399
0.009959182305648413,0.0001677530748981932,-0.09138737382789941
0.009808100472716949,-0.005102294356300532,-0.14015100849193807
0.010286141010578724,-0.009606165923073898,-0.1400604721453848
0.012436774038610078,0.0007791168655962334,0.05492894074212207
0.012677222890617054,0.00722248757788525,0.31032745032578335
0.011301185183108839,0.023194555695707088,0.3701037892886534
0.010144666404840387,0.04315788904034808,0.2910055998643084
0.010394960091164356,0.05875486889998936,0.18830296794086498
0.011408837536046004,0.07017728141470794,0.11088673693395781
0.012551757710263095,0.07684506977059866,0.06163997696616298
0.012753080585118724,0.08073595033645281,0.04298155949723306
0.01280213141910435,0.08281159494610467,0.03290287203387543
0.013752655168515864,0.08320257717680507,0.028265699035196823
0.014514040183503205,0.08241217772474796,0.023416579007532412
0.015996699334857943,0.07640003399021486,-0.04327852892308942
0.015892803487729944,0.06756333830809409,-0.1367759419724066
0.01299461170564211,0.05583076055324074,-0.11173385972153127
0.009391960096434698,0.042234973983226023,0.01092352630675833
0.0058458889545052566,0.036577570920545886,0.13125443507853615
0.003247397545989076,0.03808638081309665,0.13893338459172067
0.0021424768739892047,0.03926441388549398,0.010905099641849908
0.0006242072540581156,0.03286602888160121,-0.1552577212092051
-0.0025516244283236636,0.014398120572978491,-0.278819420532753
-0.005985664179673007,-0.010165065977223196,-0.2837144350133982
-0.007388015744155287,-0.03177409525985364,-0.17137246978649767
-0.006711712120807491,-0.03831643530718566,0.020854529912745168
-0.006841093016644609,-0.028532696230019014,0.2410578572520342
-0.009883568730418832,-0.0031194371448121042,0.38535790995159624
-0.012058842082152584,0.026607240152584862,0.3331556052477145
-0.011361999406596344,0.051176395439257255,0.19944556172158034
-0.010794018199415105,0.06620456506056158,0.1410707448834846
-0.011768619296089675,0.07411609769916452,0.06070952157856091
-0.010836356723893506,0.07950407918685272,0.00023337531628822572
-0.0075492314769560545,0.08189956184925612,0.02269362733923562
-0.0037829597257764552,0.08112414754926729,0.033405183956943904
-0.0004747036433708947,0.0772302681297745,0.01704618472219832
0.0011437655845744719,0.0708060511777717,-0.010765572451498173
0.0029807141489469027,0.052305061999947944,-0.17125418638220247
-0.00021539190267258392,0.053491235914707815,0.0038910685556077795
-0.00467001586986053,0.04716011464889774,0.24382653355229872
-0.005582607329448822,0.05317020190852746,0.19410352348244525
-0.0053272456110542675,0.05891035531896516,0.12351689510483449
-0.007389734314447588,0.06465949640994081,0.13059165890410884
-0.01196308084660233,0.06841091414666334,0.11824475307257953
-0.011946151564895445,0.07057237434134263,0.08265742310898558
-0.010428214928392951,0.07223833891399958,0.09571007871986573
-0.008743075526160507,0.07012477725888386,0.08425071369535875
-0.005023650990195461,0.06659959034661939,0.06291381269834123
-0.0009519474762607998,0.058287726683147426,0.0031894792901352442
-0.0007009213992926237,0.059090781205177904,0.07381274366420038
-0.0008003517261594819,0.05626183741613742,0.15134256349593503
-0.0002634635340290391,0.059317835235428024,0.1552101766394665
0.0009998466660338014,0.061359595366043074,0.13727795666555664
0.003399754254144755,0.062059449602760115,0.08969487465342837
0.004885266237795071,0.061911094825865924,0.06158737725609348
0.005070635481732446,0.06059051489092477,0.05759770689468202
0.0059456124472649086,0.055210757136881596,0.009236705170385606
0.00953070973313325,0.03415107536884888,-0.2390076943838898
0.00881671012070128,0.013406637413205594,-0.4676848449649966
0.005772008803596823,-0.013074737983230824,-0.43717997493713323
0.0049810270888358266,-0.03878924374410416,-0.296950622038346
0.005514437921464645,-0.054951182412166615,-0.18743006634762333
0.00892194419469292,-0.053188946237054495,0.03554380708295024
0.006601685782286083,-0.06242344860523229,-0.022069431609815726
0.002303816477645269,-0.062101345720891946,-0.16479143330750035
0.0009230238990095051,-0.06612839487577907,-0.13858726809008662
0.0004374575194527639,-0.07071998671295791,-0.10126624163232367
0.0004015816072496523,-0.07202582990536158,-0.058825760080391226
0.0032784863243509018,-0.04832329738034208,0.2936830182583048
-0.00412896445840643,-0.05890197706873702,0.003906325900154439
-0.012615098610482968,-0.05336890762702666,-0.12551142816433325
-0.012569118628504246,-0.06351353781642263,-0.10537581875190172
