v_x,v_y,omega
0.00884874162272098,0.01163579829325391,0.08931402475770328
0.0016812920653326742,-0.007659386971115867,-0.008264711652681847
0.005982460545129032,0.003014564551834128,-0.020542612019979024
0.009943978729849565,-0.0014685762111082685,-0.06783829144769554
0.008471249113426782,-0.0028663941937237167,-0.11249195241379355
0.007983618508271301,-0.008240840568492754,-0.1027685390196833
0.010059826502778021,0.0030100478122876803,0.06539080105216873
0.01048541636845723,0.005869598676822388,0.2640772571473017
0.009829666342585416,0.0230520189522736,0.3498745915426229
0.009228490453588785,0.04112497839915207,0.2880469087697124
0.009994164171321991,0.057496868050365656,0.19221389046423334
0.01118153711394748,0.06903864468199114,0.11535797360584688
0.012623919402479937,0.07564754775623413,0.06513193436681361
0.013293287230287146,0.079549501585395,0.04333733079117771
0.01373316791047218,0.0806637227011118,0.031374600809842355
0.014331370350618863,0.08138439795995119,0.03193948060650486
0.013983186331542627,0.07806208455708628,0.031161878641209003
0.015975331110461805,0.07712449044728428,-0.022326176355869903
0.016997247980216058,0.07325762242221963,-0.11667312370785887
0.015643124357896613,0.06599815240583866,-0.14103605929695953
0.010512974822843387,0.04005189409289671,-0.08153029676984402
0.005896529259794371,0.035920270220407835,0.14423716465251585
0.0027047590044294184,0.04006754646710796,0.2503604226227931
0.00220889533493678,0.04678881892594304,0.0760452748495854
0.0016700721589911283,0.039486404552502075,-0.19355777969514712
-0.001477296887801706,0.026113807859359878,-0.36108571847813176
-0.005671111353972932,-0.007516883172911809,-0.3139426717742163
-0.007399352046314001,-0.03251897971796554,-0.1899130136119203
-0.006730976078202208,-0.04095978326550664,0.032999838304402396
-0.007289078357801007,-0.022250836030920706,0.3933121647654714
-0.011200574333473042,0.008105933677910128,0.4845153374521582
-0.013578959015543329,0.049288108924275875,0.28061718830707594
-0.010951817951669933,0.07279392548555765,0.040332827909390384
-0.007345855180833708,0.08038630540791822,-0.011975910632880555
-0.00514887431710113,0.08876872273628622,-0.008900232300732287
-0.0027131035671601115,0.08894648598922857,0.007491368760910903
-0.00047198264335745273,0.0863165610008483,-0.002948793930669109
0.00017017185803803588,0.07404562257032382,-0.02766370492785483
-0.0009502945827067709,0.06537228061100091,-0.0074421219242779245
-0.0028806360447878317,0.05825977168271406,0.04720888118724443
-0.005429868198947176,0.059346293236938144,0.10486000481862637
-0.007199896353677077,0.05328201059797661,0.12079531827219296
-0.011033724330753529,0.06450447875750727,0.1905510800346913
-0.01412224784087179,0.06472731543283967,0.17181650977685958
-0.015581894014054814,0.07269029429602668,0.08191750328151125
-0.010601415289491031,0.06963804263613627,0.04564497380113453
-0.010107790279319897,0.07187955257785317,0.07470567659189288
-0.010497439825171262,0.06892900158653816,0.09280033599918429
-0.008885679989553672,0.06574846553626079,0.10297800248590588
-0.006400180221651638,0.061624744274256876,0.09061412172093478
-0.0032020409606584675,0.05966352915970886,0.0767190863200413
-0.0012031056388477359,0.055092696565839185,0.08442404755267162
0.002352881727252758,0.0439620968629878,0.027358266687728817
0.002834657105112999,0.04339361160906795,0.050414607706678945
0.004779703487258194,0.05498642648387156,0.0834334742579457
0.0060552680678450845,0.05798703480511351,0.07501981485202831
0.005906166125417345,0.048805251782136926,0.05228539911051025
0.0064463657549007885,0.04437433834280678,0.028014122509840512
0.0066974752383333405,0.0422682186800375,0.017467913538254855
0.009630391103008198,0.02523202120950883,-0.1542530620801431
0.010097529966388703,0.013455795368062618,-0.3337929061633501
0.008022367980326562,-0.007700899286392796,-0.34765061524162494
0.005827708590974735,-0.02939142621460407,-0.30275865315475936
0.0054909325627677955,-0.04352156961937675,-0.19774090515582726
0.004066494535447365,-0.05671768052969893,-0.15384957401123928
0.0028248339093251513,-0.06266249963545106,-0.13551523217863382
0.005111113538067295,-0.056421541954589295,0.05155322206181406
0.0007657079817294315,-0.06680234825083521,-0.053049182542514665
-0.005164637327538526,-0.06573778877005614,-0.1663184088922232
-0.006333054334123394,-0.07748964671205441,-0.14673567243968644
-0.004910337900673625,-0.07957655523866808,-0.09016988360388901
-0.004957207486509012,-0.07682308128718364,-0.06372803769232555
-0.009415030598234814,-0.08380958938075196,-0.09623216217506671
-0.012721304081841528,-0.07461879230867707,-0.044691430542835565
-0.010210301836696797,-0.0710322248005168,-0.03570974970365386
-0.0029330396568349837,-0.04444938560120207,0.04870585249569901
-0.009287977048659428,-0.043270053960913324,-0.13513516151105526
-0.013598611873683941,-0.06822675526073875,-0.14442626014130858
-0.006159386270490737,-0.05850811262990052,-0.07569739357697197
-0.002176575827394096,-0.06035641326385471,-0.040701533619368506
-0.0022227709933254403,-0.05799642386967906,-0.12170330155607084
-0.001220731412528512,-0.059468108222111724,-0.13691755388552154
0.002027087915725389,-0.05917697140111776,-0.09937692688474566
0.003140700573114253,-0.06288612510514364,-0.11439281681979412
0.003139922849712913,-0.06080134734740368,-0.12176449981201126
0.004318022451927267,-0.06202719214913132,-0.09776703982016771
0.0063193625122708735,-0.0563372418243844,-0.030326810627495426
0.006251979481379027,-0.03438033188174561,0.06529726161538434
0.008303816123012337,-0.04615412590721425,0.10997898924544543
0.005715090700121254,-0.0221574685843447,0.17685766255780722
0.0035382418513398134,-0.008263095508866506,0.2713048639987407
-0.0006155184228222995,0.01282713574369076,0.31325896675688547
-0.002578530115485385,0.02761826299290326,0.26521822214866314
-0.003291834880242601,0.04164648297373816,0.19455471754836837
-0.0034547057102180746,0.04961741467317942,0.15940917132693266
-0.005424194201803453,0.05699897888722652,0.1348578929816267
-0.0030513871318364667,0.05840249765246321,0.07597700342474636
-0.0023607838338441543,0.0632855118507183,0.08748312241698487
-0.001328615014519359,0.06534529491553438,0.07644149673742581
0.0010346795994932926,0.06682975424528696,0.07012108140215313
0.002471262515063411,0.06243220277435093,0.0607138368040286
0.005000962408450743,0.04348196389251399,-0.020167785056207324
0.008459577472142288,0.059089016590192056,-0.07192072014366886
0.008791863973308578,0.04298638566649445,-0.16000462523580225
0.006988442687217834,0.027454301328366626,-0.15244515970836398
0.005780527633391944,0.015672064341309806,-0.0722274030254904
0.004659593549246827,0.01145577593293619,0.006323731636859384
0.0033077895897457676,0.010976001358520377,0.07873685127373008
0.0007755672639428349,0.01827514179233376,0.15010564130243745
-0.0022833585570460006,0.026842269742988912,0.2100491519113824
-0.004643304491502172,0.03769288864188101,0.20559439068556776
-0.006638263522173994,0.048548451696332165,0.18835008701573172
-0.010037443852809738,0.05795968929481724,0.1514448488724101
-0.009673574034980462,0.06413126088771837,0.07724462971952502
-0.003801307061590318,0.06361168076257442,0.05554842193126543
-0.000505220779553498,0.06279056339135262,0.03942173784493888
-0.0006616484404269859,0.06008405919243215,0.0952206180120355
0.0009324599348521247,0.0649183939382618,0.08809128242078823
0.0038257154165677524,0.06594526087508974,0.08286001807761469
0.006752258424496004,0.06774469158333639,0.06525963769339403
0.009208370485695535,0.06680262203137435,0.05461413226327822
0.013224821636393965,0.05679500921833269,-0.04794892351572233
0.019136955683009153,0.0606920873372307,-0.18644870088325155
0.01791639691935424,0.04337320218359242,-0.23852343462832648
0.013894427906237398,0.02233648557209529,-0.15579753698376692
0.0119820257638778,0.009933911161165671,-0.060386008782743375
0.010453743808849296,0.004202716204723183,0.014665201550491417
0.008832657179067227,0.005229058446956377,0.07845378084147728
0.006251723738769724,0.008296645828639242,0.08397846095859257
0.003927014218341449,0.008841737380727407,-0.011357292869260105
0.002242620325365935,0.004777813056496522,-0.13104579949853637
-0.00013281244777526497,-0.00653363050855262,-0.21952533593418933
-0.002263124754412805,-0.020621527040526794,-0.18537594994496118
-0.0034084762120184997,-0.031701522027994346,-0.10978911537003468
-0.004061554617984557,-0.03519081788661547,0.0105750687835635
-0.004270499738095485,-0.019357760759842385,0.26281228918655664
-0.005775726848225798,-0.001484598319320309,0.30561109874282794
-0.008425082735317283,0.024803622588436817,0.2341686965053244
-0.012037402191126275,0.04740772826821194,0.25396543674046973
-0.015267723908382838,0.06284857309141202,0.17455681585071997
-0.014564640576768479,0.07025125121486045,0.0063370922888393
-0.010855160610155663,0.07419849568398061,0.00038451019949069807
-0.00654019587665996,0.07498012214191907,0.03752992328703955
-0.0034829752050727033,0.07321020660612236,0.04213497838986826
-0.0016058546406653952,0.07500611292015685,0.05331172760559024
0.000876204024686176,0.06671243798294987,0.05335406685732596
0.0039201393669235085,0.07298385183797382,0.052802268308949026
0.008050428321400717,0.07603679496308101,0.030418745852643415
0.011875839279377824,0.07195565288534367,-0.0061556471076982845
0.014362547445252982,0.06236897752525175,-0.03345650725854325
0.01750840309889824,0.058548234403507614,-0.04905520294510411
0.016134893708095833,0.04126890366202102,-0.04434640378058025
0.016415578615085406,0.03463213783322561,-0.04151644393137647
0.01722076144618433,0.029670123586421265,-0.0392819612326791
0.016897706686658177,0.023122659004363784,-0.03328908062384553
0.015317409805442033,0.01601572932567729,-0.02422735533452943
0.015852941541047126,0.012794279994116475,-0.019308286442024022
0.015837386040885724,0.007965907312437705,-0.03861176715510599
0.013803008721926708,0.003717936765464988,-0.044918371137947104
0.013173932767407586,0.0007287172923983207,-0.012617908075588869
0.009256419778016138,-0.0018573079012941607,0.01099920130222864
0.007584120175541638,-0.0004352726602671586,0.028156868411774713
0.004365103613359924,0.0022831724983588685,0.0488556542089141
0.0017493423581243393,0.00872876366990891,0.09097864725218284
-0.000598028539469733,0.01418850595457385,0.08443842823750689
-0.0027860832508972005,0.013815394066621144,-0.07042684196869457
-0.006556289814145198,0.002996744432879156,-0.2966917578968699
-0.010855014615829685,-0.023398608470179133,-0.3397272065998987
-0.013359622718275229,-0.05499310352107131,-0.2329833448695522
-0.011813378663246369,-0.07032030728147216,-0.053459957347421816
-0.010631436406924873,-0.06626076190801297,0.2147894272895575
-0.020984551780124556,-0.03946683237013024,0.42926483291764267
-0.026626536884268137,0.013814878988144855,0.5830661725619303
-0.02507617241505789,0.061601966035572095,0.2748489607263401
-0.0267559125022986,0.07893085200678712,-0.17461123263934336
-0.023470630014953482,0.07028068587278423,-0.43755838481664655
-0.018728538514416124,0.048160947076176026,-0.3271323382159545
-0.017585588125668513,0.03772352211480408,-0.24129572319781728
-0.01685034093409061,0.031150090276099794,-0.15902120762509533
-0.014446864841180273,0.026106968105058755,-0.0725720433138387
-0.01144695543785692,0.021995198814813592,-0.008584713779225369
0.0026754239552475405,0.08226964432552064,0.040472595758083055
-0.0030183703461667544,0.02711937303898357,0.010035382267795566
0.005356473533417625,0.04789550002914185,-0.009042149646567865
0.012548653305868962,0.0663534464575009,-0.031783214180536035
0.006027974503960542,0.013831706998818742,-0.07852557516028208
0.007090599127704838,0.013806195800642893,-0.070216029357625
0.0021507688976000073,-0.009808655544934992,-0.0114458768972832
0.0015079604956142363,-0.008259164582141255,0.05291455144843564
0.002172227843458889,-0.00895110340865975,-0.03801126515286152
0.0024503352039119864,-0.009958577743321921,-0.15205806298587166
0.001318271997099815,-0.014153863502637521,-0.02176479891894169
0.00012064803485373806,-0.012323926091643072,0.14477201032946158
-0.000258073871472134,-0.008060149137763062,0.12484852106594113
0.0011703018050766689,0.004885982211294097,0.03234768238094493
0.00032329431841471995,0.004183895947226679,-0.025081864254540592
-0.0004395519063208715,0.007787035316117949,-0.043617358819109636
-0.0018381242463835082,-0.007470237766139334,-0.1450291474541036
-0.000860647325012562,-0.006809758966002201,-0.12775774432645415
-0.0011318676061153428,-0.011288878540684652,0.0400353280201598
-0.0026588000471007116,-0.013009411885571323,0.20314947462467825
-0.004200718653434099,-0.008097005639862057,0.21161892163069215
-0.006734678649818313,0.002657376725685792,0.18261773238619722
-0.010113516719232617,0.009225331339195494,0.11765469808200942
-0.010754307195912156,0.018095853518897823,0.027472716899092454
-0.008025177363058683,0.019771671075155622,0.0506047274647256
-0.004279876613126246,0.024036471072499392,0.05940345120717326
0.0001797022920226256,0.02536313516944555,0.00156097938435505
0.002809930891243727,0.029437162939629093,-0.06742048200368463
0.004082105166224374,0.024496778839993634,-0.06738593484839912
0.0032102159342429935,0.03014675045774869,0.005042637903886593
0.003506119232587429,0.020929423374687336,0.03367804458426641
0.0040903836052946585,0.014090799668730357,0.012988023817169445
0.003308367754959478,0.013307010463977281,0.03118699613969665
0.004497500600904114,0.006685187276479841,0.0695975518233729
-0.0014304580852113353,0.009028507579956754,0.13075435647467387
-0.004388828734913256,0.010481987175118716,0.049311136059071614
0.0019298913125823918,0.007107050215245096,-0.04854995776857164
0.0008350902768311094,0.014432484162860984,-0.027545778657497313
-0.001960546932481851,0.008490166088410252,0.046141470255237835
0.0001623602819979461,0.014700837648453043,0.02427832044181613
-0.0006612727573873033,0.011509582156517303,0.03359452996937784
-0.0012483216245925148,0.008307758854896423,0.03772485305459035
-0.00026908761433338917,0.027949598697039904,0.06727963169224632
0.004000856800369451,0.0547786939486017,0.06773918402800286
0.003939860189798734,0.027033470495469628,0.005545215040014213
0.0043980327458055,0.019307868605437206,-0.016637257978570068
0.004580779693956666,0.023125893816653434,-0.014131280069335193
0.003603483311234457,0.019174777720944926,-0.04077156726562005
